Time	CarSpeed	GPS_LAT	pBrakeF	pBrakeR	pOil	pFuel	tOil	tAir	Vbatt_Corr	tWater	mFuelCons1	WSpeed_FL	WSpeed_FR	rPedal	DistanceLap	
0:00	0,0	0,0000000	0,0	0,0	-0,01	0,55	96,4	46,6	8,5	101,5	18,880	0,0	0,0	0,2	5487	
0:02	0,0	0,0000000	0,0	0,1	0,00	0,56	96,4	46,6	8,5	101,5	18,880	0,0	0,0	0,1	5487	
0:04	0,0	0,0000000	-0,1	0,1	0,01	0,56	96,4	46,6	9,0	101,5	18,880	0,0	0,0	0,1	5487	
0:06	0,0	0,0000000	0,0	0,1	0,03	0,56	96,4	46,6	9,5	101,5	18,880	0,0	0,0	0,2	5487	
0:08	0,0	0,0000000	-0,1	0,0	0,06	0,57	96,4	46,6	9,8	101,5	18,880	0,0	0,0	0,2	5487	
0:10	0,0	0,0000000	0,0	0,0	0,09	0,57	96,4	46,6	9,6	101,5	18,880	0,0	0,0	0,3	5487	
0:12	0,0	0,0000000	0,0	0,1	0,13	0,57	96,4	46,6	9,4	101,5	18,880	0,0	0,0	0,2	0	
0:14	0,0	0,0000000	0,0	0,1	0,15	0,57	96,4	46,6	9,0	101,5	18,880	0,0	0,0	0,3	0	
0:16	0,0	0,0000000	0,0	0,1	0,16	0,57	96,4	46,6	9,3	101,5	18,880	0,0	0,0	0,3	0	
0:18	0,0	0,0000000	0,0	0,1	0,15	0,58	96,4	46,6	9,7	101,5	18,880	0,0	0,0	0,2	0	
0:20	0,0	0,0000000	0,0	0,0	0,15	0,59	96,4	46,6	10,0	101,5	18,880	0,0	0,0	0,2	0	
0:22	0,0	0,0000000	0,0	0,1	0,15	0,60	96,4	46,6	9,9	101,5	18,880	0,0	0,0	0,2	0	
0:24	0,0	0,0000000	0,0	0,1	0,15	0,60	96,4	46,6	9,7	101,5	18,880	0,0	0,0	0,2	0	
0:26	0,0	0,0000000	0,0	0,1	0,14	0,60	96,4	46,6	9,9	101,5	18,880	0,0	0,0	0,2	0	
0:28	0,0	0,0000000	0,0	0,1	0,13	0,61	96,8	46,6	10,2	101,5	18,880	0,0	0,0	0,2	0	
0:30	0,0	0,0000000	0,0	0,1	0,14	0,62	96,8	46,6	10,3	101,5	18,880	0,0	0,0	0,2	0	
0:32	0,0	0,0000000	0,0	0,1	0,15	0,62	96,8	46,6	9,9	101,5	18,880	0,0	0,0	0,2	0	
0:34	0,0	0,0000000	-0,1	0,1	0,14	0,63	96,8	46,6	10,0	101,5	18,880	0,0	0,0	0,3	0	
0:36	0,0	0,0000000	0,0	0,1	0,14	0,63	96,8	46,6	10,2	101,5	18,880	0,0	0,0	0,2	0	
0:38	0,0	0,0000000	0,0	0,0	0,14	0,64	96,8	46,6	10,4	101,5	18,880	0,0	0,0	0,3	0	
