Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,#NAME?,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed,Distance,Action
454.0,158.5084,14.0,0.0114,0.1765,0.3635,-142.808,0.1463,-33.8895,4.4,0.15,10000.0,13.00073103,79.98969239,60.0932,3.8479,100650.0234,-3.9748,5709.0,157.0,4.0,104.8,49.0,49.0,121.1,4.0051,0.0854,102.0,17.8462,0.0,4.2375,0.0,-0.3095,-0.019,0.0,12.2,0.0,10977.917,11041.5645,21.573199999998906,Full Throttle
454.05,158.4736,14.0,0.0516,0.1262,0.3336,-142.8975,0.6605,-33.921,4.4,0.1583,3818.7603,13.00071512,79.98968017,60.0862,3.8492,100649.8047,-4.1967,5748.1807,157.4306,4.0,104.8,49.0,49.0,121.1,4.01,0.01,102.0,-1.0,0.0,4.8625,0.0,0.1655,-0.069,0.0,12.2,0.0,10980.1182,11043.752,23.77440000000024,Full Throttle
454.1,158.2702,14.0,0.0541,0.131,0.3129,-142.9184,0.6922,-33.9398,4.4,0.18,3639.2322,13.00069922,79.989668,60.0792,3.8504,100649.5938,-4.4059,5817.5264,158.1184,4.0,104.8237,49.0,49.0,121.1,4.01,0.01,102.0,-1.0,0.0,5.0,0.0,0.27,-0.08,0.0,12.2,0.0,10982.3174,11045.9404,25.97359999999935,Full Throttle
454.15,158.8542,14.0,0.0265,0.1647,0.3205,-142.9968,0.3388,-33.9067,4.4,0.1877,7462.0249,13.00068322,79.98965571,60.0722,3.8516,100649.3828,-4.6151,5914.8945,158.7763,4.0,104.9553,49.062,49.062,121.6582,4.0224,-0.0001,102.0,21.7922,0.0,4.6622,0.0,-0.6895,0.4301,0.0,12.2,0.0,10984.5205,11048.1426,28.176699999999983,Full Throttle
454.2,159.1389,14.0,-0.0262,0.2164,0.3181,-142.9486,-0.3338,-33.891,4.4,0.1797,7587.0723,13.00066721,79.98964349,60.0652,3.8528,100649.1719,-4.8243,5948.0,159.0,4.0,105.0,49.1,49.1,122.0,4.03,-0.01,102.0,44.0,0.0,4.0,0.0,-2.5436,1.3871,0.0,12.2,0.0,10986.7295,11050.3447,30.385699999998906,Full Throttle
454.25,159.1171,14.0,-0.0738,0.2464,0.3141,-142.9055,-0.9384,-33.888,4.4,0.1645,2698.5674,13.00065131,79.98963115,60.0582,3.854,100649.0,-5.0,5926.0142,159.2714,4.0,105.0,49.1,49.1,122.0,4.0326,-0.01,102.0,44.0,0.0,4.0,0.0,-1.2248,-0.7578,0.0,12.2,0.0,10988.9385,11052.5605,32.59469999999965,Full Throttle
454.3,158.8218,14.0,-0.0892,0.2778,0.3029,-142.9153,-1.1309,-33.9032,4.4,0.15,2235.0969,13.00063541,79.98961893,60.0512,3.8553,100649.0,-5.0,5868.1572,159.9857,4.0,105.0,49.1,49.1,122.0,4.0474,-0.0484,102.0,45.9219,0.0,4.0,0.0,-0.75,-1.53,0.0,12.2,0.0,10991.1475,11054.7754,34.80369999999857,Full Throttle
454.35,159.9797,14.0,-0.0789,0.2999,0.2878,-143.0853,-0.9971,-33.9013,4.4,0.1423,2553.6694,13.00061912,79.9896066,60.0442,3.8565,100649.0,-5.0,5867.0,160.0,4.0,105.0,49.1,49.1,122.0,4.05,-0.07,102.0,47.0,0.0,4.0,0.0,-0.75,-1.53,0.0,12.2,0.0,10993.3643,11057.0059,37.02049999999872,Full Throttle
454.4,162.0543,14.0,-0.0963,0.3395,0.3056,-143.2188,-1.213,-33.8626,4.4,0.1295,2126.1909,13.00060248,79.98959401,60.0372,3.8577,100649.0,-5.0,5908.2285,161.1143,4.0,105.0,49.1,49.1,122.0,4.0331,-0.0484,102.0,51.5246,0.0,4.0,0.0,-0.69,-1.4986,0.0,12.2,0.0,10995.6035,11059.2354,39.2596999999987,Full Throttle
454.45,162.8713,14.0,-0.0954,0.3747,0.3139,-143.2556,-1.1977,-33.8368,4.4,0.11,2164.3145,13.00058598,79.98958143,60.0302,3.8589,100649.0,-5.0,5941.0,162.0,4.0,105.0,49.1,49.1,122.0,4.0,0.04,102.0,70.0,0.0,4.0,0.0,0.81,-0.7129,0.0,12.2,0.0,10997.8623,11061.4785,41.51850000000013,Full Throttle
454.5,162.6132,14.0,-0.0423,0.3917,0.3077,-143.3134,-0.5296,-33.8424,4.4,0.1047,4886.4438,13.00056959,79.98956903,60.0232,3.8602,100648.9219,-5.0753,5941.4375,162.0156,4.0,105.0,49.1,49.1,122.0,4.0,0.04,102.0,70.0,0.0,4.0,0.0,1.14,-0.54,0.0,12.2,0.0,11000.1221,11063.7227,43.778299999999945,Full Throttle
454.55,162.677,14.0,-0.0424,0.3528,0.305,-143.2578,-0.5277,-33.8376,4.4,0.1077,4905.9902,13.00055319,79.9895565,60.0162,3.8614,100648.7188,-5.2845,5963.3125,162.7969,4.0,105.0,49.1,49.1,122.0,3.9677,0.0252,102.0,66.5538,0.0,4.3281,0.0,1.0383,-0.4612,0.0,12.2,0.0,11002.3809,11065.9805,46.037099999999555,Full Throttle
454.6,163.2952,14.0,-0.0104,0.2847,0.3026,-143.1932,-0.1294,-33.8192,4.4,0.1098,10000.0,13.0005367,79.98954395,60.0092,3.8626,100648.5078,-5.4937,5969.0,163.0,4.0,105.0,49.1,49.1,122.0,3.95,-0.01,102.0,47.0,0.0,5.0,0.0,0.7133,-1.0112,0.0,12.2,0.0,11004.6465,11068.2373,48.302700000000186,Full Throttle
454.65,163.9197,14.0,0.0196,0.2954,0.2993,-143.1549,0.2424,-33.8125,4.4,0.1,10000.0,13.0005202,79.98953129,60.0023,3.8638,100648.2969,-5.7029,5994.4087,163.3099,4.0,105.031,49.1159,49.1159,121.9044,3.9564,-0.0688,102.0,-0.0588,0.0,5.0,0.0,-0.12,-6.0909,0.0,12.2,0.0,11006.9209,11070.5078,50.57709999999861,Full Throttle
454.7,164.3546,14.0,0.0676,0.2477,0.2906,-143.1997,0.8321,-33.8123,4.4,0.1,3143.6116,13.00050362,79.98951863,59.9968,3.8648,100648.0859,-5.9121,6050.8804,164.0149,4.0,105.1,49.1884,49.1884,121.4696,3.9854,-0.07,102.0,-1.0,0.0,5.0,0.0,-0.32,-7.31,0.0,12.2,0.0,11009.2012,11072.7793,52.85739999999896,Full Throttle
454.75,164.8853,14.0,0.1073,0.2034,0.2897,-143.2073,1.3188,-33.8082,4.4,0.1,1989.9277,13.00048695,79.98950604,60.0031,3.864,100647.875,-6.1213,6044.9106,164.7612,4.0,105.1,49.2,49.2,121.4,4.0094,-0.0355,102.0,-1.0,0.0,5.3281,0.0,-0.9008,-4.3273,0.0,12.2,0.0,11011.4893,11075.0645,55.14549999999872,Full Throttle
454.8,165.4435,14.0,0.1005,0.1695,0.2857,-143.1293,1.2319,-33.7873,4.4,0.1,2137.416,13.00047031,79.98949315,60.0093,3.8631,100647.6719,-6.3305,6043.0,165.0,4.0,105.1,49.2,49.2,121.4,4.02,0.0,102.0,-1.0,0.0,6.0,0.0,-2.09,1.78,0.0,12.2,0.0,11013.7842,11077.3486,57.4403999999995,Full Throttle
454.85,165.7164,14.0,0.0881,0.229,0.2852,-143.0595,1.0777,-33.7767,4.4,0.1,2447.2375,13.00045368,79.98948042,60.0155,3.8623,100647.4609,-6.5397,6043.0,165.0,4.0,105.1,49.2,49.2,121.4,4.02,0.0,102.0,-1.0,0.0,6.0,0.0,-2.09,1.78,0.0,12.2,0.0,11016.085,11079.6416,59.74119999999857,Full Throttle
454.9,166.2153,14.0,0.088,0.3056,0.2896,-142.9473,1.074,-33.7647,4.4,0.1,2463.0459,13.000437,79.98946753,60.0217,3.8614,100647.25,-6.749,6050.7368,165.1842,4.0,105.1,49.2,49.2,121.4,4.02,0.0,102.0,-1.0,0.0,6.0,0.0,-2.09,-0.7049,0.0,12.2,0.0,11018.3916,11081.9346,62.04780000000028,Full Throttle
454.95,166.5877,14.0,0.0989,0.2745,0.2824,-142.8933,1.203,-33.7621,4.4,0.1,2203.8647,13.00042027,79.98945468,60.0279,3.8606,100647.0391,-6.9582,6106.0,166.5,4.0,105.1,49.2,49.2,121.4,4.0321,0.0195,102.0,83.2237,0.0,6.0,0.0,-2.09,-2.68,0.0,12.2,0.0,11020.7031,11084.2412,64.35930000000008,Full Throttle
455.0,166.8855,14.0,0.0778,0.1961,0.2785,-142.8341,0.944,-33.7622,4.4,0.1,2813.666,13.00040355,79.98944169,60.0341,3.8597,100647.0,-7.0,6127.0,167.0,4.0,105.1,49.2,49.2,121.4,4.0373,0.0323,102.0,147.9859,0.0,6.0,0.0,-2.09,-2.68,0.0,12.2,0.0,11023.0205,11086.5479,66.67669999999998,Full Throttle
455.05,167.4659,14.0,0.0629,0.1827,0.2702,-142.8518,0.7616,-33.7663,4.4,0.1,3499.4673,13.00038674,79.98942867,60.0404,3.8589,100647.0,-7.0,6131.1885,167.2464,4.0,105.1,49.2,49.2,121.4,4.0303,-0.003,102.0,38.831,0.0,4.5455,0.0,-0.6427,-1.7055,0.0,12.2,0.0,11025.3438,11088.874,69.0,Full Throttle
455.1,167.6262,14.0,0.0272,0.1985,0.2671,-142.8239,0.3284,-33.7654,4.4,0.1,8123.6885,13.00036993,79.98941567,60.0466,3.858,100647.0,-7.0,6143.5073,167.971,4.0,105.1,49.2,49.2,121.4,4.03,-0.01,102.0,17.0,0.0,4.0,0.0,-0.1,-1.34,0.0,12.2,0.0,11027.6719,11091.2002,71.32809999999881,Full Throttle
455.15,167.935,14.0,-0.0117,0.2079,0.2565,-142.8103,-0.1408,-33.7723,4.4,0.1,10000.0,13.00035313,79.98940265,60.0528,3.8572,100647.0,-7.0,5376.7061,168.0,4.7059,104.9588,49.2567,49.2567,121.6836,3.9903,0.044,102.0,42.3385,0.0,4.0,0.0,0.076,-0.438,0.0,12.2,0.0,11030.002,11093.5332,73.65819999999985,Brake
455.2,168.3958,14.0,-0.0462,0.2183,0.251,-142.8301,-0.5559,-33.771,4.4,0.1,4821.3691,13.00033621,79.98938964,60.059,3.8563,100647.0,-7.0,5057.0,168.0,5.0,104.9,49.3,49.3,121.9,3.96,0.12,102.0,78.0,0.0,4.0,0.0,0.86,3.58,0.0,12.2,0.0,11032.3398,11095.8672,75.99599999999919,Brake
455.25,168.9626,14.0,-0.0597,0.2273,0.2449,-142.7789,-0.7168,-33.7685,4.4,0.1,3751.3604,13.00031925,79.98937646,60.0652,3.8555,100646.7891,-7.2092,5057.0,168.0,5.0,104.9,49.3,49.3,121.9,3.96,0.12,102.0,78.0,0.0,4.0,0.0,0.86,3.58,0.0,12.2,0.0,11034.6846,11098.2002,78.34079999999994,Brake
455.3,169.2434,14.0,-0.0578,0.2306,0.226,-142.9311,-0.6926,-33.7872,4.4,0.1,3888.8865,13.0003022,79.98936348,60.0714,3.8546,100646.5781,-7.4184,5057.0,168.0,5.0,104.9,49.3,49.3,121.9,3.96,0.1256,102.0,21.274,0.0,4.0,0.0,0.5194,1.9413,0.0,12.2,0.0,11037.0332,11100.5332,80.6893999999993,Full Throttle
455.35,169.5481,14.0,-0.0542,0.2241,0.2262,-143.0479,-0.6473,-33.7796,4.4,0.1077,4168.7617,13.00028516,79.98935039,60.0777,3.8538,100646.375,-7.6276,5372.7778,169.5556,5.0,104.9,49.3,49.3,121.9,3.9371,0.13,102.0,-23.0,0.0,4.0,0.0,0.12,0.02,0.0,12.2,0.0,11039.3867,11102.8809,83.04289999999855,Full Throttle
455.4,169.9579,14.0,-0.0292,0.2469,0.2275,-143.0359,-0.3479,-33.7643,4.4,0.11,7775.1523,13.00026801,79.98933728,60.0839,3.8529,100646.1641,-7.8368,5463.0,170.0,5.0,104.9,49.3,49.3,121.9,3.92,0.1121,102.0,-19.0597,0.0,4.0303,0.0,0.1164,0.0235,0.0,12.2,0.0,11041.7461,11105.2275,85.40229999999974,Full Throttle
455.45,170.589,14.0,-0.0148,0.2497,0.242,-142.9811,-0.1761,-33.7312,4.4,0.11,10000.0,13.0002509,79.9893241,60.0901,3.8521,100646.0469,-7.9542,5442.0,170.2917,5.0,104.9,49.3,49.3,121.9,3.9181,0.0375,102.0,-2.6418,0.0,5.5455,0.0,-0.0655,0.1977,0.0,12.2,0.0,11044.1133,11107.5957,87.76950000000033,Full Throttle
455.5,171.0609,14.0,0.0123,0.2505,0.246,-142.9317,0.1451,-33.7041,4.4,0.11,10000.0,13.00023374,79.98931086,60.0963,3.8512,100646.2578,-7.7458,5392.0,170.9861,5.0,104.9,49.3,49.3,121.9,3.8943,0.03,102.0,-1.0,0.0,6.0,0.0,-0.12,0.25,0.0,12.2,0.0,11046.4863,11109.9639,90.14249999999993,Full Throttle
455.55,171.4179,14.0,0.0373,0.2534,0.2431,-142.8532,0.4412,-33.6982,4.4,0.1023,6184.1758,13.00021657,79.98929753,60.1025,3.8504,100646.4609,-7.5375,5444.6665,171.0,5.0,104.9,49.3,49.3,121.9,3.8962,0.0425,102.0,27.8358,0.0,5.7083,0.0,-0.1229,-0.4004,0.0,12.2,0.0,11048.8652,11112.3389,92.52139999999963,Full Throttle
455.6,171.7385,14.0,0.0751,0.2401,0.2311,-142.9429,0.8858,-33.7063,4.4,0.1,3085.5964,13.00019933,79.98928427,60.1088,3.8496,100646.6719,-7.3292,5460.0,171.0,5.0,104.9,49.3,49.3,121.9,3.9,0.06,102.0,68.0,0.0,5.0139,0.0,-0.1299,-1.949,0.0,12.2,0.0,11051.25,11114.7139,94.90619999999944,Brake
455.65,172.079,14.0,0.0866,0.235,0.2236,-142.8947,1.0195,-33.7149,4.4,0.1,2686.2468,13.00018204,79.98927101,60.115,3.8487,100646.8828,-7.1208,5460.0,171.0,5.0,104.9,49.3,49.3,121.9,3.9,0.06,102.0,68.0,0.0,5.0,0.0,-0.13,-1.98,0.0,12.2,0.0,11053.6387,11117.0889,97.29489999999896,Brake
455.7,172.6934,14.0,0.076,0.2422,0.2175,-142.837,0.8924,-33.7118,4.4,0.1053,3079.8684,13.00016469,79.98925757,60.122,3.8479,100646.9141,-7.0879,5460.0,171.0,5.0,104.9,49.3,49.3,121.9,3.9,0.0435,102.0,63.6056,0.0,4.5775,0.0,-0.2356,-1.3885,0.0,12.2,0.0,11056.0352,11119.4639,99.6913999999997,Brake
455.75,173.2408,14.0,0.0586,0.2381,0.2182,-142.7637,0.6863,-33.7001,4.4,0.11,4017.5916,13.00014732,79.98924409,60.1352,3.8475,100646.7031,-7.2971,5480.0308,172.2923,5.0,105.0938,49.3492,49.3492,121.6538,3.8754,0.03,102.0,60.0,0.0,4.0,0.0,-0.38,-0.58,0.0,12.2,0.0,11058.4375,11121.8525,102.09369999999944,Full Throttle
455.8,173.4789,14.0,0.0123,0.2078,0.2226,-142.7275,0.1437,-33.6797,4.4,0.11,10000.0,13.00013006,79.98923057,60.1484,3.8471,100646.4922,-7.5063,5491.0,173.0,5.0,105.2,49.4,49.4,121.4,3.855,0.0238,102.0,53.7206,0.0,4.0,0.0,-0.38,-0.58,0.0,12.2,0.0,11060.8467,11124.2412,104.5028999999995,Full Throttle
455.85,173.7435,14.0,-0.0121,0.1974,0.2245,-142.7395,-0.1411,-33.6685,4.4,0.11,10000.0,13.00011256,79.98921705,60.1617,3.8467,100646.2812,-7.7155,5492.2031,173.1719,5.0,105.2,49.4,49.4,121.4,3.8697,-0.0203,102.0,8.8676,0.0,4.0,0.0,1.4858,-0.1456,0.0,12.2,0.0,11063.2588,11126.6504,106.91499999999905,Full Throttle
455.9,174.1616,14.0,-0.035,0.2037,0.2217,-142.7571,-0.4067,-33.6615,4.4,0.11,6814.7139,13.0000951,79.98920356,60.1749,3.8463,100646.0781,-7.9247,5497.6719,173.9531,5.0,105.2,49.4,49.4,121.4,3.87,-0.03,102.0,-1.0,0.0,4.0,0.0,2.24,0.03,0.0,12.2,0.0,11065.6758,11129.0605,109.33200000000033,Full Throttle
455.95,174.633,14.0,-0.0609,0.2159,0.2131,-142.82,-0.7074,-33.664,4.4,0.11,3928.9194,13.00007759,79.98919006,60.1881,3.8459,100646.0,-8.0,5533.4204,174.6812,5.0,105.2,49.4,49.4,121.4,3.87,-0.0113,102.0,20.6418,0.0,4.0,0.0,1.779,-0.1289,0.0,12.2,0.0,11068.0996,11131.4844,111.755799999999,Full Throttle
456.0,174.8784,14.0,-0.0824,0.212,0.2111,-142.9032,-0.9547,-33.6555,4.4,0.11,2915.2107,13.00006006,79.98917654,60.2013,3.8455,100646.0,-8.0,5550.0,175.0,5.0,105.2,49.4,49.4,121.4,3.87,0.02,102.0,57.0,0.0,4.0,0.0,-0.3162,-0.8511,0.0,12.2,0.0,11070.5273,11133.9072,114.18349999999919,Full Throttle
456.05,175.2112,14.0,-0.0935,0.2135,0.2025,-142.976,-1.0803,-33.6658,4.4,0.11,2581.2422,13.00004237,79.98916305,60.2145,3.8451,100646.0,-8.0,5550.0,175.0,5.0,105.2,49.4,49.4,121.4,3.87,0.02,102.0,57.0,0.0,4.0,0.0,-0.4,-0.88,0.0,12.2,0.0,11072.96,11136.3379,116.61619999999857,Full Throttle
456.1,175.6107,14.0,-0.1236,0.2145,0.1893,-142.9774,-1.4253,-33.6821,4.4,0.11,1960.9536,13.00002472,79.98914947,60.2277,3.8447,100646.0,-8.0,5550.0,175.0,5.0,105.2,49.4,49.4,121.4,3.87,0.02,102.0,24.6857,0.0,4.0,0.0,0.22,0.0893,0.0,12.2,0.0,11075.3965,11138.7676,119.05270000000019,Full Throttle
456.15,175.9929,14.0,-0.1128,0.2202,0.1948,-143.011,-1.2982,-33.6625,4.4,0.11,2157.6892,13.00000694,79.98913587,60.2409,3.8443,100646.0,-8.0,5573.6416,175.7164,5.0,105.2,49.4,49.4,121.4,3.8755,0.02,102.0,-1.0,0.0,4.0,0.0,1.02,1.34,0.0,12.2,0.0,11077.8398,11141.2051,121.49599999999919,Full Throttle
456.2,176.5056,14.0,-0.0938,0.2416,0.1945,-143.1172,-1.0769,-33.6611,4.4,0.1098,2608.4727,12.99998919,79.98912239,60.2541,3.8439,100646.0,-8.0,5583.0,176.0,5.0,105.2,49.4,49.4,121.4838,3.8828,0.0107,102.0,9.8451,0.0,4.0,0.0,1.02,1.34,0.0,12.2,0.0,11080.2881,11143.6426,123.9442999999992,Full Throttle
456.25,177.0523,14.0,-0.0832,0.2418,0.1898,-143.2096,-0.9528,-33.6618,4.4,0.1,2957.4695,12.99997124,79.98910875,60.2674,3.8435,100646.0,-8.0,5584.5063,176.2152,5.0,105.2215,49.4,49.4,121.7,3.89,-0.0315,102.0,59.1408,0.0,4.6575,0.0,0.4348,0.2616,0.0,12.2,0.0,11082.7451,11146.0938,126.40129999999954,Full Throttle
456.3,177.3656,14.0,-0.0508,0.2179,0.1774,-143.2021,-0.5805,-33.6809,4.4,0.1,4863.0654,12.99995338,79.98909512,60.2806,3.8431,100646.0,-8.0,5588.9365,176.8481,5.0,105.2848,49.4,49.4,121.7,3.89,-0.04,102.0,69.0,0.0,5.0,0.0,0.15,0.12,0.0,12.2,0.0,11085.207,11148.5439,128.86319999999978,Full Throttle
456.35,177.6402,14.0,-0.0239,0.2147,0.1608,-143.1828,-0.2725,-33.7078,4.4,0.1,10000.0,12.99993546,79.98908141,60.2938,3.8427,100646.0,-8.0,5621.3911,177.5507,5.0,105.3,49.4,49.4,121.7,3.89,-0.0223,102.0,57.7097,0.0,5.0,0.0,0.19,0.96,0.0,12.2,0.0,11087.6738,11151.0078,131.32999999999993,Full Throttle
456.4,178.1148,13.0,0.0019,0.2235,0.1585,-143.1834,0.0222,-33.7097,4.4,0.1,10000.0,12.99991749,79.98906774,60.307,3.8423,100646.0,-8.0,5647.0,178.0,5.0,105.3,49.4,49.4,121.7,3.89,0.0665,102.0,1.2581,0.0,5.0,0.0,0.19,0.96,0.0,12.2,0.0,11090.1445,11153.4717,133.80069999999978,Full Throttle
456.45,178.4358,13.0,0.0121,0.2266,0.1561,-143.2459,0.1375,-33.7036,4.4,0.1,10000.0,12.9998995,79.98905399,60.3202,3.8419,100646.0,-8.0,5646.897,178.0,5.0,105.3,49.4,49.4,121.7,3.89,-0.2864,102.0,25.9091,0.0,5.0,0.0,0.2965,0.6909,0.0,12.2,0.0,11092.6221,11155.9443,136.27829999999994,Full Throttle
456.5,178.767,13.0,0.0143,0.2132,0.1668,-143.2006,0.1624,-33.6798,4.4,0.1,10000.0,12.99988158,79.98904027,60.3334,3.8415,100646.0,-8.0,5646.1616,178.0,5.0,105.3,49.4,49.4,121.7,3.9148,-0.42,102.0,36.0,0.0,5.0,0.0,0.38,0.48,0.0,12.2,0.0,11095.1035,11158.417,138.7596999999987,Full Throttle
456.55,179.1512,13.0,0.0099,0.1981,0.1736,-143.1954,0.1122,-33.6509,4.4,0.1,10000.0,12.99986356,79.98902649,60.3466,3.8411,100646.0,-8.0,5646.0,178.0,5.0,105.3,49.4,49.4,121.7,3.93,-0.42,102.0,36.0,0.0,4.9683,0.0,0.3327,0.4667,0.0,12.2,0.0,11097.5898,11160.8936,141.24599999999919,Full Throttle
456.6,179.582,13.0,0.0143,0.2022,0.1669,-143.1879,0.1613,-33.6589,4.4,0.1,10000.0,12.99984539,79.98901279,60.3598,3.8407,100646.0,-8.0,5671.4033,178.6774,5.0,105.3,49.4,49.4,121.7,3.93,-0.42,102.0,36.0,0.0,4.1746,0.0,-0.8498,0.1333,0.0,12.2,0.0,11100.082,11163.3701,143.73819999999978,Full Throttle
456.65,179.8914,13.0,-0.0104,0.2113,0.1515,-143.121,-0.1176,-33.6798,4.4,0.1,10000.0,12.99982732,79.98899884,60.373,3.8403,100646.0,-8.0,5721.0,180.0,5.0,105.3,49.4,49.4,121.7,3.93,-0.3688,102.0,58.6716,0.0,4.0,0.0,-1.11,0.06,0.0,12.2,0.0,11102.5791,11165.8613,146.23530000000028,Full Throttle
456.7,180.4581,13.0,-0.0369,0.2239,0.1375,-143.156,-0.4143,-33.7135,4.4,0.1,6933.1421,12.99980914,79.98898488,60.3794,3.84,100646.0,-8.0,5721.0,180.0,5.0,105.3,49.4,49.4,121.7,3.93,-0.35,102.0,67.0,0.0,4.3043,0.0,-0.8148,-0.3783,0.0,12.2,0.0,11105.083,11168.3516,148.73919999999998,Full Throttle
456.75,180.7848,13.0,-0.0523,0.2137,0.1203,-143.2481,-0.5865,-33.7452,4.4,0.1,4905.7969,12.99979088,79.98897113,60.3351,3.8408,100646.0,-8.0,5738.7466,180.0,5.0,105.5958,49.4457,49.4457,121.7,3.9209,-0.333,102.0,61.3284,0.0,4.9344,0.0,-0.1269,-1.2495,0.0,12.2,0.0,11107.5928,11170.8516,151.2489999999998,Full Throttle
