Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,Battery,Predictive Time,#NAME?,Engine RPM,Speed,Gear,Water Temp,Head Temp,Exhaust Temp,Oil Temp,Oil Press,Brake Press,Throttle Pos,Brake Pos,Clutch Pos,Steering Pos,Lambda,Lateral Acc,Inline Acc,Fuel Level,Battery Voltage,Vertical Acc,Distance on GPS Speed,Distance on Vehicle Speed,Distance,Action
1262.2,151.4961,15.0,0.0867,0.3398,0.4522,-143.05,1.1607,-53.4145,3.6,0.09,2077.2502,13.00094518,79.98986021,54.1405,3.9323,100990.2891,164.2857,5548.9521,150.5238,4.0,108.6667,49.4371,49.4371,129.9629,4.1885,-0.0373,101.7936,-40.619,0.0,3.9516,0.0,0.4687,1.2347,0.0,12.3,0.0,40132.0273,40183.9453,0.0,Full Throttle
1262.25,152.079,14.0,-0.005,0.3097,0.4504,-143.0538,-0.0662,-53.384,3.6,0.09,10000.0,13.00092981,79.98984847,54.1615,3.9325,100947.4297,121.4286,5588.0,151.0,4.0,109.0,49.5,49.5,129.9,4.22,-0.45,101.0,-193.0,0.0,3.1452,0.0,0.1139,0.146,0.0,12.3,0.0,40134.1406,40186.0391,2.093800000002375,Full Throttle
1262.3,152.5341,15.0,-0.0305,0.2835,0.4369,-143.1393,-0.4049,-53.3699,3.6,0.0847,5995.4385,13.00091442,79.98983677,54.1825,3.9326,100904.5703,78.5714,5588.0,151.0,4.0,109.0,49.5,49.5,129.9,4.22,-0.45,101.0,-193.0,0.0,3.0,0.0,0.05,-0.05,0.0,12.3,0.0,40136.2656,40188.1328,4.1875,Full Throttle
1262.35,152.9872,15.0,-0.0104,0.2731,0.4357,-143.1408,-0.1373,-53.3539,3.6,0.0878,10000.0,13.00089904,79.98982498,54.2034,3.9328,100861.7109,35.7143,5588.0,151.0,4.0,109.0,49.5,49.5,129.9,4.22,-0.45,101.0,-193.0,0.0,3.0,0.0,0.05,-0.05,0.0,12.3,0.0,40138.3906,40190.2422,6.296900000001187,Full Throttle
1262.4,153.618,14.0,0.0025,0.2708,0.4274,-142.9551,0.0327,-53.3234,3.6,0.09,10000.0,13.00088357,79.98981314,54.2244,3.933,100823.9219,-2.0759,5623.8027,152.7324,4.0,109.0,49.5,49.5,129.9,4.2344,-0.383,101.0,-154.0,0.0,2.9545,0.0,0.0691,-0.0645,0.0,12.3,0.0,40140.5234,40192.3516,8.406300000002375,Full Throttle
1262.45,154.1553,14.0,0.0747,0.2711,0.4284,-143.0432,0.9824,-53.3005,3.6,0.09,2497.3706,13.00086807,79.98980126,54.2453,3.9332,100823.2891,-2.7089,5650.0,154.0,4.0,109.0,49.5,49.5,129.9,4.2626,-0.1252,101.0,-4.0,0.0,2.197,0.0,0.3873,-0.307,0.0,12.3,0.0,40142.668,40194.4844,10.539100000001781,Full Throttle
1262.5,154.6062,14.0,0.1057,0.2746,0.4405,-143.171,1.3865,-53.2708,3.6,0.0953,1774.7399,13.00085242,79.98978935,54.2663,3.9334,100822.6562,-3.3418,5651.1802,154.0492,4.0,109.0,49.5,49.5,129.9,4.2771,-0.4021,101.0,-1.0,0.0,2.5781,0.0,-0.0214,-0.5319,0.0,12.3,0.0,40144.8125,40196.6133,12.667999999997846,Full Throttle
1262.55,155.1499,14.0,0.1001,0.2882,0.4379,-143.1529,1.3095,-53.2484,3.6,0.1,1885.6614,13.00083679,79.98977743,54.2873,3.9336,100822.0234,-3.9747,5670.8525,154.8689,4.0,109.0,49.5,49.5,129.9,4.28,-0.5,101.0,-1.0,0.0,3.0,0.0,-0.38,-0.65,0.0,12.3,0.0,40146.9688,40198.7656,14.820299999999406,Full Throttle
1262.6,155.6085,14.0,0.0714,0.2924,0.4383,-143.082,0.9314,-53.2175,3.6,0.1005,2658.9822,13.00082119,79.98976537,54.3082,3.9338,100821.3906,-4.6076,5720.1406,155.5916,4.0,109.0,49.5,49.5,129.9,4.2888,-0.4522,101.0,-4160.9531,0.0,3.1343,0.0,-0.3652,-0.5855,0.0,12.3,0.0,40149.1328,40200.9141,16.968800000002375,Full Throttle
1262.65,155.9167,13.0,0.1049,0.2944,0.4344,-142.6247,1.3624,-53.2121,3.6,0.12,1821.4165,13.00080562,79.98975318,54.3292,3.934,100820.8438,-5.1597,5752.0,156.0,4.0,109.0,49.5,49.5,129.9,4.3,-0.32,101.0,-15662.0,0.0,3.8806,0.0,-0.2831,-0.2273,0.0,12.3,0.0,40151.3008,40203.0781,19.132799999999406,Full Throttle
1262.7,156.575,13.0,0.1186,0.3107,0.4086,-142.4167,1.536,-53.2192,3.6,0.12,1622.3347,13.00079002,79.98974085,54.3502,3.9341,100820.4219,-5.5798,5752.0,156.0,4.0,109.0,49.5,49.5,129.9,4.3,-0.32,101.0,-15662.0,0.0,4.0,0.0,-0.27,-0.17,0.0,12.3,0.0,40153.4766,40205.2422,21.296900000001187,Full Throttle
1262.75,157.0494,14.0,0.0999,0.3269,0.3837,-142.6134,1.2892,-53.2252,3.6,0.1277,1938.8075,13.00077428,79.98972865,54.3711,3.9343,100820.0,-6.0,5752.0,156.0,4.0,109.0,49.5,49.5,129.9,4.3,-0.32,101.0,-15662.0,0.0,4.0,0.0,-0.27,-0.17,0.0,12.3,0.0,40155.6602,40207.4141,23.468800000002375,Full Throttle
1262.8,157.675,14.0,0.0685,0.3194,0.3278,-142.7305,0.8809,-53.2597,3.6,0.1402,2848.9243,13.00075856,79.98971636,54.3921,3.9345,100819.5781,-6.4202,5813.3276,156.7049,4.0,108.6475,49.5,49.5,129.4672,4.3108,-0.3787,101.0,-9919.6338,0.0,4.5806,0.0,-0.3184,-0.0597,0.0,12.3,0.0,40157.8555,40209.582,25.636700000002747,Full Throttle
1262.85,158.5803,14.0,0.0445,0.3217,0.3084,-142.7199,0.5706,-53.2532,3.6,0.1445,4423.0356,13.00074254,79.98970405,54.413,3.9347,100819.1562,-6.8403,5839.0,157.0,4.0,108.5,49.5,49.5,129.1,4.32,-0.405,101.0,2.0,0.0,7.0,0.0,-0.52,0.4,0.0,12.3,0.0,40160.0586,40211.7656,27.820299999999406,Full Throttle
1262.9,158.9057,14.0,0.0404,0.3034,0.2981,-142.7332,0.5158,-53.2522,3.6,0.1353,4903.2075,13.00072663,79.98969173,54.434,3.9349,100818.6094,-7.3924,5825.2915,157.5833,4.0,108.5,49.5,49.5,129.1,4.3206,-0.0925,101.0,14.5,0.0,4.7941,0.0,-0.5935,0.2309,0.0,12.3,0.0,40162.2656,40213.9492,30.00390000000334,Brake
1262.95,159.4176,14.0,0.0028,0.2831,0.302,-142.5719,0.0356,-53.2285,3.6,0.1322,10000.0,13.00071067,79.98967931,54.455,3.9351,100817.9766,-8.0253,5792.6528,158.9722,4.0,108.5,49.5,49.5,129.1,4.336,-0.03,101.0,17.0,0.0,4.0,0.0,-0.62,0.17,0.0,12.3,0.0,40164.4844,40216.1484,32.20309999999881,Brake
1263.0,160.0041,15.0,-0.0216,0.2623,0.3076,-142.5215,-0.2745,-53.2095,3.6,0.1295,9278.3496,13.00069463,79.98966679,54.4759,3.9353,100817.3438,-8.6582,5792.0,159.0,4.0,108.5,49.5,49.5,129.1,4.34,-0.2887,101.0,10.5312,0.0,3.8143,0.0,-0.4826,0.1589,0.0,12.3,0.0,40166.707,40218.3477,34.402399999999034,Full Throttle
1263.05,160.4536,16.0,-0.0081,0.2714,0.2969,-142.535,-0.102,-53.1846,3.6,0.11,10000.0,13.00067867,79.98965428,54.4969,3.9355,100816.7109,-9.2911,5822.5264,159.3816,4.0,108.5,49.5,49.5,129.1,4.34,-0.75,101.0,-1.0,0.0,3.1,0.0,0.046,0.116,0.0,12.3,0.0,40168.9336,40220.5625,36.617200000000594,Full Throttle
1263.1,160.7396,16.0,0.0187,0.2652,0.2729,-142.5476,0.2353,-53.199,3.6,0.0995,10000.0,13.00066259,79.9896418,54.5179,3.9356,100816.0781,-9.9241,5872.0,160.0,4.0,108.5,49.5,49.5,129.1,4.34,-0.75,101.0,-1.0,0.0,3.0,0.0,0.12,0.11,0.0,12.3,0.0,40171.168,40222.7773,38.832000000002154,Full Throttle
1263.15,160.9564,16.0,0.0541,0.2603,0.2408,-142.5888,0.6801,-53.2119,3.6,0.09,3766.9263,13.00064646,79.98962919,54.5388,3.9358,100815.6328,-10.3697,5872.0,160.0,4.0,108.5,49.5,49.5,129.1,4.34,-0.75,101.0,-1.0,0.0,3.0,0.0,0.12,0.11,0.0,12.3,0.0,40173.4062,40225.0078,41.0625,Full Throttle
1263.2,161.6168,15.0,0.041,0.2781,0.2305,-142.5416,0.514,-53.1992,3.6,0.09,5004.7744,13.00063031,79.98961661,54.519,3.9339,100815.2109,-10.7899,5907.9277,161.0725,4.0,108.4464,49.5349,49.5349,129.2742,4.3121,-0.6943,101.0,-1.0,0.0,2.9143,0.0,0.1093,0.0963,0.0,12.3,0.0,40175.6523,40227.2344,43.28910000000178,Full Throttle
1263.25,162.0981,15.0,-0.0379,0.272,0.2405,-142.5057,-0.473,-53.1721,3.6,0.09,5453.8765,13.00061411,79.98960397,54.4957,3.9318,100814.7891,-11.2101,5939.0,162.0,4.0,108.4,49.6,49.6,129.6,4.258,-0.48,101.0,-1.0,0.0,1.4857,0.0,-0.0693,-0.1323,0.0,12.3,0.0,40177.9062,40229.4766,45.531300000002375,Full Throttle
1263.3,162.7894,14.0,-0.0557,0.2976,0.2302,-142.5246,-0.6941,-53.1669,3.6,0.09,3732.8545,13.00059782,79.98959125,54.4724,3.9297,100814.3672,-11.6303,5940.645,162.0,4.0,108.4,49.6,49.6,129.6,4.2435,-0.536,101.0,-1.0,0.0,2.0645,0.0,-0.2577,-0.4868,0.0,12.3,0.0,40180.1719,40231.7227,47.777399999999034,Full Throttle
1263.35,163.6188,14.0,-0.0406,0.3119,0.2255,-142.614,-0.5042,-53.1716,3.6,0.09,5164.8267,13.00058141,79.98957853,54.4491,3.9277,100813.9766,-12.0251,5968.0645,162.0,4.0,108.4,49.6,49.6,129.6,4.24,-0.57,101.0,-1.0,0.0,3.0,0.0,-0.37,-0.73,0.0,12.3,0.0,40182.4453,40233.9766,50.031300000002375,Full Throttle
1263.4,163.9889,14.0,-0.0357,0.2929,0.2103,-142.6645,-0.4423,-53.1697,3.6,0.09,5901.4106,13.00056503,79.98956576,54.4258,3.9256,100813.7656,-12.2343,5993.5,162.5857,4.0,108.4,49.6,49.6,129.6,4.2668,-0.4725,101.0,-1.0,0.0,2.9545,0.0,-0.37,-0.755,0.0,12.3,0.0,40184.7227,40236.2305,52.28519999999844,Full Throttle
1263.45,164.3722,15.0,0.0107,0.3027,0.2051,-142.6914,0.1314,-53.1686,3.6,0.09,10000.0,13.00054856,79.98955307,54.4025,3.9235,100813.5547,-12.4435,6008.0,163.0,4.0,108.4,49.6,49.6,129.6,4.31,-0.0975,101.0,-1.0,0.0,2.197,0.0,-0.37,-1.1717,0.0,12.3,0.0,40187.0078,40238.4922,54.54690000000119,Full Throttle
1263.5,164.7037,15.0,0.0148,0.2978,0.2007,-142.6515,0.1815,-53.1556,3.6,0.09,10000.0,13.00053207,79.98954025,54.3792,3.9214,100813.3438,-12.6527,6008.0,163.0,4.0,108.4,49.6,49.6,129.6,4.31,-0.09,101.0,-1.0,0.0,2.0,0.0,-0.37,-1.28,0.0,12.3,0.0,40189.2969,40240.7539,56.808600000003935,Full Throttle
1263.55,165.2181,15.0,0.0065,0.2649,0.2068,-142.5951,0.0803,-53.1265,3.6,0.09,10000.0,13.00051554,79.98952739,54.3558,3.9193,100813.1406,-12.8619,6008.0,163.0,4.0,108.4,49.6,49.6,129.6,4.31,-0.09,101.0,-1.0,0.0,2.0,0.0,-0.37,-1.28,0.0,12.3,0.0,40191.5938,40243.0234,59.07809999999881,Full Throttle
1263.6,165.7489,15.0,0.0154,0.2292,0.2226,-142.547,0.1881,-53.0973,3.6,0.09,10000.0,13.00049892,79.98951435,54.3325,3.9172,100813.0,-13.0,6032.7354,163.8529,4.0,108.4,49.6,49.6,129.6,4.3077,-0.1005,101.0,-1.0,0.0,2.0,0.0,-0.37,-1.28,0.0,12.3,0.0,40193.8945,40245.293,61.34769999999844,Full Throttle
1263.65,166.2408,14.0,0.0135,0.2252,0.2191,-142.5576,0.1646,-53.0869,3.6,0.09,10000.0,13.00048231,79.98950138,54.3092,3.9151,100813.0,-13.0,6072.6001,165.1467,4.0,108.4293,49.6,49.6,129.6,4.3011,-0.159,101.0,-1.0,0.0,2.6216,0.0,-0.5751,-1.0686,0.0,12.3,0.0,40196.2031,40247.582,63.63670000000275,Full Throttle
1263.7,166.5864,14.0,0.0373,0.2172,0.211,-142.5301,0.4539,-53.0887,3.6,0.09,5841.3945,13.00046568,79.98948847,54.2859,3.913,100813.0,-13.0,6102.6001,165.8133,4.0,108.5627,49.6656,49.6656,130.5188,4.3,-0.0223,101.4638,-1.0,0.0,3.3188,0.0,-0.3333,-0.4904,0.0,12.3,0.0,40198.5234,40249.8711,65.92579999999725,Full Throttle
1263.75,167.0087,14.0,0.0391,0.2234,0.1981,-142.515,0.4749,-53.082,3.6,0.09,5597.52,13.00044897,79.98947544,54.2626,3.9109,100813.0,-13.0,6111.0,166.0,4.0,108.6,49.7,49.7,131.0,4.3,0.16,102.0,-1.0,0.0,3.9531,0.0,0.4045,0.4236,0.0,12.3,0.0,40200.8398,40252.1797,68.23440000000119,Full Throttle
1263.8,167.4003,14.0,0.0314,0.2217,0.188,-142.6036,0.3805,-53.0806,3.6,0.09,7001.5596,13.00043227,79.98946241,54.2393,3.9088,100813.0,-13.0,6033.8306,166.3385,4.0,108.6,49.7,49.7,131.0,4.3017,0.1362,101.971,-1.0,0.0,3.1719,0.0,-0.3533,-0.3498,0.0,12.3,0.0,40203.1641,40254.4844,70.53910000000178,Full Throttle
1263.85,167.6563,14.0,0.0105,0.2315,0.184,-142.5626,0.1273,-53.0711,3.6,0.09,10000.0,13.00041546,79.98944936,54.216,3.9067,100812.7734,-13.2269,5883.0,167.0,4.0,108.6,49.7,49.7,131.0,4.309,-0.458,101.2464,-1.0,0.0,3.0,0.0,-0.52,-0.52,0.0,12.3,0.0,40205.4922,40256.7969,72.85160000000178,Full Throttle
1263.9,167.9896,14.0,-0.0099,0.2141,0.1855,-142.5595,-0.1192,-53.0592,3.6,0.09,10000.0,13.00039869,79.98943624,54.1926,3.9046,100812.3516,-13.6471,5883.0,167.0,4.0,108.6,49.7,49.7,131.0,4.31,-0.5605,101.0,-1.0,0.0,3.0,0.0,-0.7236,-0.3315,0.0,12.3,0.0,40207.8281,40259.1133,75.16799999999785,Full Throttle
1263.95,168.5294,13.0,-0.0173,0.2055,0.1806,-142.5273,-0.2084,-53.0504,3.6,0.09,10000.0,13.00038178,79.9894231,54.1693,3.9025,100811.9297,-14.0672,5672.1431,167.5714,4.5714,108.6,49.7,49.7,131.0,4.2497,-0.47,101.0,-1.0,0.0,3.0,0.0,-1.06,-0.02,0.0,12.3,0.0,40210.1719,40261.4375,77.4922000000006,Full Throttle
1264.0,169.0647,13.0,-0.018,0.2046,0.1734,-142.4605,-0.2155,-53.0487,3.6,0.09,10000.0,13.00036494,79.98940986,54.146,3.9005,100811.5156,-14.4874,5514.0,168.0,5.0,108.6,49.7,49.7,131.0,4.18,-0.47,101.0,-1.0,0.0,3.0,0.0,-1.06,-0.02,0.0,12.3,0.0,40212.5195,40263.7656,79.8202999999994,Full Throttle
1264.05,169.2293,14.0,-0.0127,0.2323,0.165,-142.5188,-0.1522,-53.0529,3.6,0.09,10000.0,13.00034804,79.98939674,54.1227,3.8984,100811.0938,-14.9076,5492.0,168.1549,5.0,108.6,49.7,49.7,131.0,4.18,-0.47,101.0,-1.0,0.0,3.0,0.0,-1.06,-0.02,0.0,12.3,0.0,40214.875,40266.1055,82.16019999999844,Full Throttle
1264.1,169.6419,13.0,-0.0148,0.2518,0.158,-142.553,-0.177,-53.0563,3.6,0.09,10000.0,13.00033114,79.98938356,54.0994,3.8963,100810.6719,-15.3277,5392.0,168.8592,5.0,108.6,49.7,49.7,131.0,4.1352,-0.3199,101.0,-1.0,0.0,3.0,0.0,-0.5132,-0.2008,0.0,12.3,0.0,40217.2305,40268.4453,84.5,Full Throttle
1264.15,170.081,13.0,-0.0078,0.2513,0.1539,-142.5703,-0.093,-53.0526,3.6,0.09,10000.0,13.00031416,79.98937033,54.0761,3.8942,100810.25,-15.7479,5372.0,169.0,5.0,108.6,49.7,49.7,131.0,4.12,-0.21,101.0,-1.0,0.0,3.0,0.0,0.0838,-0.4517,0.0,12.3,0.0,40219.5938,40270.7969,86.85160000000178,Full Throttle
1264.2,170.4544,13.0,0.0071,0.248,0.165,-142.5885,0.0839,-53.0269,3.6,0.09,10000.0,13.00029699,79.98935704,54.1322,3.8967,100809.8281,-16.1681,5395.7417,169.371,5.0,108.7855,49.7406,49.7406,130.7359,4.1139,-0.2091,101.0,-1.0,0.0,3.0,0.0,-0.6175,-0.5166,0.0,12.3,0.0,40221.9609,40273.1445,89.19920000000275,Full Throttle
1264.25,171.1129,13.0,0.0239,0.2444,0.1614,-142.6163,0.2827,-53.0247,3.6,0.09,9632.1855,13.00027991,79.98934373,54.1952,3.8997,100809.4141,-16.5882,5446.5352,170.0,5.0,109.1,49.8969,49.8969,129.7203,4.0905,-0.1939,101.0,-1.0,0.0,3.0,0.0,-0.87,-0.54,0.0,12.3,0.0,40224.3398,40275.5,91.5547000000006,Full Throttle
1264.3,171.501,13.0,0.0253,0.244,0.1439,-142.5646,0.2988,-53.0432,3.6,0.09,9134.9912,13.00026279,79.98933037,54.2582,3.9027,100808.9922,-17.0084,5494.4224,170.0,5.0,109.1,49.9,49.9,129.7,4.09,-0.3056,101.0,-1.0,0.0,3.8657,0.0,-0.4458,-0.5703,0.0,12.3,0.0,40226.7266,40277.8555,93.91019999999844,Full Throttle
1264.35,171.9585,13.0,0.0487,0.2438,0.1273,-142.4728,0.5737,-53.0606,3.6,0.09,4770.4634,13.00024566,79.98931695,54.3212,3.9057,100808.5703,-17.4286,5504.0,170.0,5.0,109.1,49.9,49.9,129.7,4.09,-0.39,101.0,-1.0,0.0,5.0,0.0,0.11,-0.61,0.0,12.3,0.0,40229.1133,40280.2227,96.27739999999903,Full Throttle
1264.4,172.4333,13.0,0.068,0.2362,0.1165,-142.4921,0.8004,-53.0595,3.6,0.09,3428.6702,13.0002284,79.98930351,54.3842,3.9086,100808.1484,-17.8487,5486.8638,170.8788,5.0,109.1,49.9,49.9,129.7,4.09,-0.394,101.0,-1.0,0.0,5.0,0.0,0.11,-0.61,0.0,12.3,0.0,40231.5078,40282.5898,98.64450000000215,Full Throttle
1264.45,172.7004,14.0,0.0783,0.2484,0.1249,-142.3966,0.9186,-53.0483,3.6,0.09,2992.1992,13.00021128,79.98928997,54.4472,3.9116,100807.7344,-18.2689,5465.0,172.0,5.0,109.1,49.9,49.9,129.7,4.09,-0.4164,101.0,-1.0,0.0,4.2769,0.0,-0.0997,-1.3114,0.0,12.3,0.0,40233.9062,40284.9688,101.02350000000297,Full Throttle
1264.5,172.9782,14.0,0.0733,0.258,0.13,-142.3545,0.8577,-53.0352,3.6,0.09,3209.6711,13.00019403,79.98927644,54.5102,3.9146,100807.3125,-18.6891,5465.0,172.0,5.0,109.1,49.9,49.9,129.7,4.09,-0.42,101.0,-1.0,0.0,4.0,0.0,-0.18,-1.58,0.0,12.3,0.0,40236.3125,40287.3516,103.40630000000237,Full Throttle
1264.55,173.495,14.0,0.0366,0.2345,0.1329,-142.3332,0.4279,-53.0145,3.6,0.09,6453.4067,13.00017668,79.98926278,54.5733,3.9175,100806.8906,-19.1092,5465.0,172.0,5.0,109.1,49.9,49.9,129.7,4.09,-0.42,101.0,-1.0,0.0,3.6944,0.0,-0.044,-1.2378,0.0,12.3,0.0,40238.7227,40289.7422,105.79690000000119,Full Throttle
1264.6,174.1338,14.0,0.0129,0.23,0.1231,-142.3672,0.1508,-53.017,3.6,0.09,10000.0,13.00015929,79.98924918,54.6363,3.9205,100806.4688,-19.5294,5483.2769,172.3385,5.0,109.1,49.9,49.9,129.7,4.0935,-0.4148,101.0,-2.3623,0.0,2.3056,0.0,0.574,0.3178,0.0,12.3,0.0,40241.1406,40292.1367,108.19140000000334,Full Throttle
1264.65,174.4918,14.0,-0.0228,0.2337,0.1315,-142.3611,-0.2648,-53.0114,3.6,0.09,10000.0,13.00014197,79.98923552,54.6993,3.9235,100806.0469,-19.9496,5522.4507,173.0986,5.0,109.0901,49.9,49.9,129.7,4.108,-0.2843,101.0,-36.4203,0.0,2.0,0.0,0.71,0.66,0.0,12.3,0.0,40243.5664,40294.5391,110.59380000000237,Full Throttle
1264.7,174.9529,14.0,-0.049,0.2394,0.1215,-142.3652,-0.5678,-53.0133,3.6,0.09,4903.7144,13.00012454,79.98922185,54.7623,3.9264,100805.6328,-20.3697,5547.0986,173.8028,5.0,109.0197,49.9705,49.9705,129.6295,4.11,-0.3173,101.0,-23.7656,0.0,2.0,0.0,0.602,0.5241,0.0,12.3,0.0,40246.0,40296.9453,113.0,Full Throttle
1264.75,175.2469,14.0,-0.0682,0.2496,0.1124,-142.4187,-0.789,-53.0088,3.6,0.09,3535.2346,13.00010702,79.98920814,54.8253,3.9294,100805.2109,-20.7899,5554.0,174.0,5.0,109.0,50.0,50.0,129.6,4.11,-0.39,101.0,-1.0,0.0,2.0,0.0,0.4,0.27,0.0,12.3,0.0,40248.4336,40299.3594,115.41410000000178,Full Throttle
1264.8,175.6842,14.0,-0.0624,0.2322,0.1082,-142.4616,-0.7199,-53.0053,3.6,0.09,3884.2288,13.0000895,79.98919446,54.8883,3.9324,100804.7891,-21.2101,5560.4688,174.3594,5.0,109.0,50.0,50.0,129.6,4.1119,-0.3939,101.0,-21.0143,0.0,2.0,0.0,0.4,0.27,0.0,12.3,0.0,40250.875,40301.7773,117.83200000000215,Full Throttle
1264.85,176.1788,14.0,-0.0523,0.2191,0.1078,-142.5462,-0.6016,-53.0107,3.6,0.09,4661.0698,13.00007188,79.98918075,54.9513,3.9353,100804.3672,-21.6303,5572.0,175.0,5.0,109.0,50.0,50.0,129.6,4.119,-0.4581,101.0,-354.5857,0.0,2.0,0.0,-0.1283,-0.1784,0.0,12.3,0.0,40253.3203,40304.2031,120.2577999999994,Full Throttle
1264.9,176.3269,14.0,-0.0638,0.2174,0.1011,-142.5573,-0.7319,-53.0007,3.6,0.09,3834.2651,13.00005423,79.98916697,55.0143,3.9383,100803.9531,-22.0504,5572.0,175.0,5.0,109.0,50.0,50.0,129.6,4.12,-0.48,101.0,-468.0,0.0,2.0,0.0,-0.46,-0.46,0.0,12.3,0.0,40255.7734,40306.6328,122.6875,Full Throttle
1264.95,176.743,14.0,-0.0557,0.2065,0.0999,-142.5591,-0.6379,-52.9994,3.6,0.09,4409.4526,13.00003653,79.98915318,55.0774,3.9413,100803.5312,-22.4706,5572.0,175.0,5.0,109.0,50.0,50.0,129.6,4.12,-0.48,101.0,-468.0,0.0,2.1507,0.0,-0.3244,-0.356,0.0,12.3,0.0,40258.2266,40309.0625,125.1172000000006,Full Throttle
1265.0,177.4225,13.0,-0.0481,0.2042,0.0909,-142.5435,-0.5498,-53.0087,3.6,0.09,5136.2974,13.00001881,79.98913937,55.1404,3.9443,100803.1094,-22.8908,5600.9355,175.371,5.0,109.0,50.0,50.0,129.6,4.1241,-0.4432,101.0484,-445.4032,0.0,2.8356,0.0,0.2921,0.1166,0.0,12.3,0.0,40260.6914,40311.4961,127.55079999999725,Full Throttle
1265.05,177.6533,14.0,-0.0223,0.2125,0.083,-142.5933,-0.2542,-53.0085,3.6,0.09,10000.0,13.00000107,79.98912558,55.2034,3.9472,100802.6875,-23.3109,5648.9868,176.1447,5.0,109.0,50.0,50.0,129.6,4.14,0.1697,101.8548,-68.7903,0.0,3.0,0.0,0.44,0.23,0.0,12.3,0.0,40263.1641,40313.9453,130.0,Full Throttle
1265.1,177.9134,13.0,-0.0092,0.2236,0.0844,-142.5886,-0.105,-53.0073,3.6,0.09,10000.0,12.99998332,79.98911174,55.2664,3.9502,100802.2656,-23.7311,5644.3813,176.8026,5.0,109.0,50.0,50.0,129.6,4.1475,0.0375,101.4225,40.0,0.0,2.6173,0.0,0.2525,-0.0915,0.0,12.3,0.0,40265.6328,40316.3906,132.4452999999994,Brake
1265.15,178.1965,13.0,-0.0016,0.2264,0.0841,-142.5859,-0.0182,-52.9993,3.6,0.09,10000.0,12.99996549,79.98909785,55.3294,3.9532,100801.8516,-24.1513,5643.0,177.0,5.0,109.0,50.0,50.0,129.6,4.15,-0.221,101.0,34.0476,0.0,2.0,0.0,-0.05,-0.61,0.0,12.3,0.0,40268.1094,40318.8477,134.90239999999903,Brake
1265.2,178.7867,13.0,-0.0184,0.2344,0.0931,-142.676,-0.208,-52.9876,3.6,0.09,10000.0,12.99994761,79.98908397,55.3354,3.9521,100801.4297,-24.5714,5646.25,177.2031,5.0,108.9797,50.0045,50.0045,129.5955,4.15,-0.4233,101.0,-55.8333,0.0,2.0,0.0,0.1331,0.3055,0.0,12.3,0.0,40270.5938,40321.3047,137.3594000000012,Full Throttle
1265.25,179.2825,13.0,-0.0206,0.2193,0.1062,-142.6817,-0.2333,-52.969,3.6,0.09,10000.0,12.9999296,79.98907008,55.3377,3.9507,100801.0078,-24.9916,5658.75,177.9844,5.0,108.9016,50.0803,50.0803,129.5197,4.15,-0.48,101.0,-81.0,0.0,2.0,0.0,0.21,0.69,0.0,12.3,0.0,40273.0859,40323.7734,139.8280999999988,Full Throttle
1265.3,179.6048,13.0,-0.0338,0.2237,0.1049,-142.6451,-0.3817,-52.962,3.6,0.09,7488.7749,12.99991166,79.98905607,55.34,3.9493,100800.5859,-25.4118,5659.0,178.0,5.0,108.9,50.1,50.1,129.5,4.1555,-0.5928,101.0,-48.7778,0.0,2.5,0.0,-0.105,0.3575,0.0,12.3,0.0,40275.5781,40326.2383,142.29299999999785,Full Throttle
1265.35,179.9085,13.0,-0.0409,0.2232,0.1013,-142.5922,-0.4603,-52.9621,3.6,0.09,6220.1138,12.99989373,79.98904206,55.3424,3.948,100800.1719,-25.8319,5679.2715,178.4714,5.0,108.9,50.1,50.1,129.5,4.16,-0.76,101.0,-1.0,0.0,3.9706,0.0,-1.0315,-0.6204,0.0,12.3,0.0,40278.0781,40328.7188,144.77350000000297,Full Throttle
1265.4,180.285,14.0,-0.034,0.1932,0.0771,-142.6469,-0.3816,-52.9867,3.6,0.09,7518.7437,12.99987571,79.9890281,55.3447,3.9466,100799.75,-26.2521,5702.0,179.0,5.0,108.9,50.1,50.1,129.5,4.16,-0.76,101.0,-1.0,0.0,4.0,0.0,-1.05,-0.64,0.0,12.3,0.0,40280.5859,40331.1953,147.25,Full Throttle
1265.45,180.7114,13.0,-0.0597,0.2006,0.0575,-142.7439,-0.6689,-53.0049,3.6,0.09,4299.5869,12.99985756,79.98901406,55.347,3.9453,100799.3281,-26.6723,5702.0,179.0,5.0,108.9,50.1,50.1,129.5,4.16,-0.76,101.0,-1.0,0.0,4.0,0.0,-1.05,-0.64,0.0,12.3,0.0,40283.0977,40333.6875,149.7422000000006,Full Throttle
1265.5,181.0995,13.0,-0.0899,0.2062,0.0489,-142.8463,-1.0056,-53.0131,3.6,0.09,2866.2944,12.99983939,79.98900004,55.3494,3.9439,100798.8984,-27.1009,5719.8184,179.7424,5.0,108.9,50.1,50.1,129.5,4.1658,-0.773,101.4328,-1.0,0.0,3.7385,0.0,-1.0108,-0.5197,0.0,12.3,0.0,40285.6094,40336.1797,152.2344000000012,Full Throttle
